PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
567	PERSON	Prince	desire;news;sister;friend;conversation	invisible;sudden	be;get;turn;follow;cause;listen	6.054375	4.191875	5.26875	They turned out to be the Prince Gnome and his friend, and the sudden desire to get some news of his sister, Princess Argentine, caused the Invisible Prince to follow them and to listen to their conversation.
569	PERSON	Prince	arm;shock;gnome;friend;discovery	real	be;faint;sink	5.651	4.4	5.196	The shock of this discovery was so real, that Prince Gnome sank fainting into the arms of his friend.
570	PERSON	Princess	spite;s;hand;moment;mouth;prayer;entreaty;pebble;air	visible;magic	feel;make;have;keep	6.015	4.234375	5.585625	In a moment he felt the Princess"s hand in his, for she had always kept her magic pebble in her mouth, in spite of the prayers and entreaties of the Prince of the Air to make herself visible.
570	PERSON	Prince	spite;s;hand;moment;mouth;prayer;entreaty;pebble;air	visible;magic	feel;make;have;keep	6.015	4.234375	5.585625	In a moment he felt the Princess"s hand in his, for she had always kept her magic pebble in her mouth, in spite of the prayers and entreaties of the Prince of the Air to make herself visible.
571	PERSON	Prince	opportunity;fountain;instant;stream;golden		dry;be;carry;seize	6.13	4.1275	5.62583333333	In one instant the very streams were dried up, and the Prince, seizing his opportunity, carried the Princess over the Golden Fountain.
571	PERSON	Princess	opportunity;fountain;instant;stream;golden		dry;be;carry;seize	6.13	4.1275	5.62583333333	In one instant the very streams were dried up, and the Prince, seizing his opportunity, carried the Princess over the Golden Fountain.
572	LOCATION	Golden Isle	time	sure;last;long	be;get;reach;leave;take;want	5.84833333333	3.9425	5.42083333333	It took them a long time still to reach the Golden Isle, but at last they got there, and we may be quite sure they never wanted to leave it any more.
575	PERSON	Kletke				5.0	5.0	5.0	Kletke.
577	LOCATION	the palace	castle;mile;mass;flower;garden	youngest;uninhabited	be;use;ruin;surround;walk;live;stand;bloom	5.9	4.105	5.43545454545	About half a mile from the palace in which they lived there stood a castle, which was uninhabited and almost a ruin, but the garden which surrounded it was a mass of blooming flowers, and in this garden the youngest Princess used often to walk.
577	LOCATION	the garden	castle;mile;mass;flower;garden	youngest;uninhabited	be;use;ruin;surround;walk;live;stand;bloom	5.9	4.105	5.43545454545	About half a mile from the palace in which they lived there stood a castle, which was uninhabited and almost a ruin, but the garden which surrounded it was a mass of blooming flowers, and in this garden the youngest Princess used often to walk.
577	PERSON	Princess	castle;mile;mass;flower;garden	youngest;uninhabited	be;use;ruin;surround;walk;live;stand;bloom	5.9	4.105	5.43545454545	About half a mile from the palace in which they lived there stood a castle, which was uninhabited and almost a ruin, but the garden which surrounded it was a mass of blooming flowers, and in this garden the youngest Princess used often to walk.
579	PERSON	don	suffering;cry;room;bed;t	golden;single;much;habitable	be;forget;give;double;see;live;hear;have;scream	5.7632	3.9656	5.4308	There is one habitable room in it, in which there is a golden bed; there you will have to live all by yourself, and don"t forget that whatever you may see or hear in the night you must not scream out, for if you give as much as a single cry my sufferings will be doubled."
580	PERSON	Princess	possession;home;castle;bed;family	golden;good-natured	leave;ruin;hurry;take	5.88083333333	4.39	5.70333333333	The good-natured Princess at once left her home and her family and hurried to the ruined castle, and took possession of the room with the golden bed.
580	LOCATION	the room	possession;home;castle;bed;family	golden;good-natured	leave;ruin;hurry;take	5.88083333333	4.39	5.70333333333	The good-natured Princess at once left her home and her family and hurried to the ruined castle, and took possession of the room with the golden bed.
582	PERSON	Princess	suffering;goodness		be;say;lessen;thank;have	6.46285714286	4.20142857143	6.11857142857	It thanked the Princess most heartily for her goodness, and said that its sufferings had already been greatly lessened.
583	PERSON	Princess	terror;sister;watch;folk;time	youngest;elder;odd	keep;appear;insist;scream	5.30857142857	4.11642857143	5.24571428571	But at midnight, when the odd folk appeared, the elder sister screamed with terror, and from this time on the youngest Princess insisted always on keeping watch alone.
592	PERSON	Hunter	master		aim;be;say	5.94	4.065	5.7625	The master said to him, "Hunter, what are you aiming at?"
594	PERSON	the man	world	wide	go;be;say;travel	5.905	4.213	5.763	"Oh, go with me," said the man; "if we three are together we shall easily travel through the wide world."
596	PERSON	the man			ask	5.685	3.92	5.865	asked the man.
598	PERSON	the man	world	wide	go;be;say;travel	5.888	4.214	5.783	"Oh, go with me," said the man; "if we four are together we shall easily travel through the wide world."
603	LOCATION	the earth	sky;frost;hat;bird	straight;other;dead	be;freeze;say;fall;put;come;dare	5.38111111111	4.09055555556	5.39333333333	"I dare not," said the other, "for if I were to put my hat on straight, there would come such a frost that the very birds in the sky would freeze and fall dead on the earth."
605	PERSON	the man	run	servant	be;say;let;report;compete;declare	5.47538461538	4.12230769231	5.58538461538	This was reported to the man who declared he would compete, "but," he said, "I shall let my servant run for me."
606	PERSON	The King	head;winner		reply;stake;guarantee;be	5.99454545455	4.13363636364	5.68181818182	The King replied, "Then both your heads must be staked, and your head and his must be guaranteed for the winner."
609	LOCATION	the castle	eye;everything;tower;hunter;luck	sharp;good	be;see;stand;have;lose	5.86733333333	3.95533333333	5.66466666667	Everything now would have been lost, if by good luck the hunter had not been standing on the castle tower and had seen everything with his sharp eyes.
610	LOCATION	the stream	daughter;pitcher;water;s;courage;home		do;run;be;lose;arrive;fill	5.96823529412	4.17352941176	5.67117647059	But he did not lose courage, and ran back to the stream with his pitcher, filled it once more with water, and was home ten minutes before the King"s daughter arrived.
610	PERSON	the King	daughter;pitcher;water;s;courage;home		do;run;be;lose;arrive;fill	5.96823529412	4.17352941176	5.67117647059	But he did not lose courage, and ran back to the stream with his pitcher, filled it once more with water, and was home ten minutes before the King"s daughter arrived.
613	LOCATION	the table	fare;harm;door;window;heat;cook;round	good;warm;greater	do;be;feel;sit;find;grow;try;suffocate;know;want;fasten;go;become;think;mean	5.68964285714	3.88035714286	5.58071428571	The cook did so, and the Six sitting round the table felt it grow very warm, and they thought this was because of their good fare; but when the heat became still greater and they wanted to go out, but found the doors and windows fastened, then they knew that the King meant them harm and was trying to suffocate them.
613	PERSON	the King	fare;harm;door;window;heat;cook;round	good;warm;greater	do;be;feel;sit;find;grow;try;suffocate;know;want;fasten;go;become;think;mean	5.68964285714	3.88035714286	5.58071428571	The cook did so, and the Six sitting round the table felt it grow very warm, and they thought this was because of their good fare; but when the heat became still greater and they wanted to go out, but found the doors and windows fastened, then they knew that the King meant them harm and was trying to suffocate them.
614	PERSON	the King	heat;door	dead	be;see;have;pass;go;open;think	5.621875	4.183125	5.466875	When a couple of hours had passed, and the King thought they must be quite dead from the heat, he had the doors opened and went in himself to see.
615	PERSON	the King	cook		be;do;scold;ask;have;go;tell	5.65333333333	3.97666666667	5.61111111111	Then the King went angrily to the cook, and scolded him, and asked him why he had not done what he was told.
618	PERSON	The King		delighted	be;say;come;fetch	5.84636363636	4.03909090909	5.78454545455	The King was delighted, and the man said, "I will come and fetch it in fourteen days."
618	PERSON	the man		delighted	be;say;come;fetch	5.84636363636	4.03909090909	5.78454545455	The King was delighted, and the man said, "I will come and fetch it in fourteen days."
619	PERSON	the King	treasure;sack;man	strong;full;half	shove;be;send;have;fetch	5.72833333333	4.20583333333	5.565	Then the King had to send again and again to fetch his treasures, which the strong man shoved into the sack, and the sack was only half full.
624	PERSON	the King	home;air	cavalry	go;blow;say;send	5.99818181818	4.10818181818	5.87454545455	Then he said to him, "Now go home to the King, and say that if he sends any more cavalry I will blow them all into the air."
629	PERSON	Princess	beauty;hand;youth;part;marriage;pleasure;man	early;such;happiest;greater;remarkable	consider;obtain;have;ask;meet;spend	6.30375	4.298125	5.785	After spending the greater part of his early youth in pleasure, he met a Princess of such remarkable beauty that he at once asked her hand in marriage, and, having obtained it, considered himself the happiest of men.
630	PERSON	Fairy	standing;wife;visit;fairies;feud;time;magician	immemorial	be;s;warn;say;have;approve	5.778	4.324	5.4475	I said secretly, because the Fairy had warned the Queen that the King was a magician; and as from time immemorial there had been a standing feud between the Fairies and the Wizards, he might not have approved of his wife"s visit.
630	PERSON	Queen	standing;wife;visit;fairies;feud;time;magician	immemorial	be;s;warn;say;have;approve	5.778	4.324	5.4475	I said secretly, because the Fairy had warned the Queen that the King was a magician; and as from time immemorial there had been a standing feud between the Fairies and the Wizards, he might not have approved of his wife"s visit.
630	PERSON	the King	standing;wife;visit;fairies;feud;time;magician	immemorial	be;s;warn;say;have;approve	5.778	4.324	5.4475	I said secretly, because the Fairy had warned the Queen that the King was a magician; and as from time immemorial there had been a standing feud between the Fairies and the Wizards, he might not have approved of his wife"s visit.
631	PERSON	Fairy	word;anything;importance;sorrow;protection;mother	many;great;old;last	be;have;lose;place;undertake;consult;advise	5.61722222222	3.99777777778	5.695	Before he was many years old, however, he had the great sorrow of losing his mother, whose last words were to advise him never to undertake anything of importance without consulting the Fairy under whose protection she had placed him.
633	LOCATION	the garden	stream;people;gondola;jewel;manner;barge	wide;ornamented;elegant	dress;float;flow;cover;fill	5.97066666667	3.83666666667	5.642	A wide stream flowed through the garden, and on it floated richly ornamented barges and gondolas filled with people dressed in the most elegant manner and covered with jewels.
634	PERSON	Princess	s;top;tree;scene;whence;charm;orange;pleasure	large;able	perch;gaze;survey;be	6.31733333333	4.206	5.82333333333	He perched on the top of a large orange tree, whence he was able to survey the scene and to gaze at pleasure on the Princess"s charms.
635	PERSON	King	eagle;heart;damsel;mind;s;breast	sure;lovely;bold;apt	be;feel;make;live;see;have;carry	6.22428571429	4.3	5.65952380952	Now, an eagle with a King"s heart in his breast is apt to be bold, and accordingly he instantly made up his mind to carry off the lovely damsel, feeling sure that having once seen her he could not live without her.
636	PERSON	Princess	eagle;distress;anything;air;talon;s;prey;captor;shriek	heart-breaking;lovely	fly;comfort;cry;abandon;say;continue;allow;touch;utter;find	5.47142857143	4.25095238095	5.24	The Princess, on finding herself in an eagle"s talons, uttered the most heart-breaking shrieks and cries; but her captor, though touched by her distress, would not abandon his lovely prey, and continued to fly through the air too fast to allow of his saying anything to comfort her.
641	PERSON	Princess	thing;girl;number;parrot;world	anxious;agreeable;brilliantly-coloured;pretty	be;please;surround;say;expect;find;wait	5.9945	4.3445	5.4915	The Princess, who expected to be quite alone, was pleased at finding herself surrounded by a number of pretty girls, all anxious to wait on her, whilst a brilliantly-coloured parrot said the most agreeable things in the world.
642	LOCATION	the palace	court;absence;anxiety;precaution;cloud	much;dense;prolonged	be;hasten;cause;take;surround	4.82214285714	3.96785714286	4.87285714286	He took the precaution of surrounding the palace with a dense cloud, and then hastened to his Court, where his prolonged absence was causing much anxiety.
643	PERSON	Princess	pretext;study;order;business;time	inflexible	be;make;shut;remain;spend	5.69083333333	3.76833333333	5.5875	He made business a pretext for shutting himself up in his study, but it was really in order to spend the time with the Princess, who remained inflexible.
644	PERSON	Prince	travels;retinue;fear;cause;idea	uneasy;magnificent	make;resolve;escort;send;remove	5.25416666667	4.30083333333	5.26083333333	This idea made him horribly uneasy, and he resolved to remove the cause of his fears by sending the Prince on his travels escorted by a magnificent retinue.
645	PERSON	The King	festivity		receive;be;honour;revive;do	6.29666666667	4.13666666667	6.05333333333	The King and Queen received him most graciously, and some festivities were revived to do him honour.
645	PERSON	Queen	festivity		receive;be;honour;revive;do	6.29666666667	4.13666666667	6.05333333333	The King and Queen received him most graciously, and some festivities were revived to do him honour.
646	PERSON	Queen	tear;daughter	many;beloved	be;inquire;leave;know;have;carry;tell	5.865	3.98428571429	5.62357142857	He eagerly inquired whose it was, and the Queen, with many tears, told him it was all that was left her of her beloved daughter, who had suddenly been carried off, she knew neither where nor how.
647	PERSON	Queen	gratitude;marriage;daughter;estate	eternal	own;assure;succeed;promise;give	6.764	4.541	5.863	The Queen assured him of her eternal gratitude, and promised, should he succeed, to give him her daughter in marriage, together with all the estates she herself owned.
648	PERSON	Fairy	counsel;art;assistance;matter;protection;act	important	be;give;implore;place;have;seek	6.233125	4.081875	5.968125	His first act was to seek the Fairy under whose protection he had been placed, and he implored her to give him all the assistance of her art and counsel in this important matter.
650	PERSON	Prince	cage;parrot;wand	similar	touch;shut;instruct;reach;transform	5.61846153846	4.48153846154	5.32230769231	She promptly shut it up in a cage, and, touching the Prince with her wand, transformed him into an exactly similar parrot; after which, she instructed him how to reach the Princess.
650	PERSON	Princess	cage;parrot;wand	similar	touch;shut;instruct;reach;transform	5.61846153846	4.48153846154	5.32230769231	She promptly shut it up in a cage, and, touching the Prince with her wand, transformed him into an exactly similar parrot; after which, she instructed him how to reach the Princess.
651	PERSON	Prince	thing;part	agreeable	begin;reassure;play;encourage;charm;say	6.36076923077	4.08384615385	5.87	This soon reassured the Prince, and encouraged him to play his part well, and he began to say a thousand agreeable things which charmed the Princess.
651	PERSON	Princess	thing;part	agreeable	begin;reassure;play;encourage;charm;say	6.36076923077	4.08384615385	5.87	This soon reassured the Prince, and encouraged him to play his part well, and he began to say a thousand agreeable things which charmed the Princess.
653	PERSON	Princess	surprise;s;likeness;hope;mother	impossible;great	be;have;see;hear;wear;recognise;indulge	6.400625	4.368125	5.734375	The Princess"s surprise was great, but after what she had seen and heard it was impossible not to indulge in hope, for she had recognised the likeness of herself which her mother always wore.
654	PERSON	Fairy	arm;s;help;parrot;mother	much;alarmed	be;give;receive;tell;assure;promise;have;find;transport;mean	6.18826086957	4.14565217391	5.74956521739	The parrot, finding she was not much alarmed, told her who he was, all that her mother had promised him and the help he had already received from a Fairy who had assured him that she would give him means to transport the Princess to her mother"s arms.
654	PERSON	Princess	arm;s;help;parrot;mother	much;alarmed	be;give;receive;tell;assure;promise;have;find;transport;mean	6.18826086957	4.14565217391	5.74956521739	The parrot, finding she was not much alarmed, told her who he was, all that her mother had promised him and the help he had already received from a Fairy who had assured him that she would give him means to transport the Princess to her mother"s arms.
655	PERSON	Prince	person;feather;wing;beauty;liberty	such;charming;surpassing;impossible	be;draw;do;owe;behold;hope;speak	5.86222222222	4.395	5.64444444444	She did not speak, so he drew a feather from his wing, and she beheld before her a Prince of such surpassing beauty that it was impossible not to hope that she might owe her liberty to so charming a person.
656	PERSON	Princess	chariot;parrot	delighted	be;step;find;do	6.17666666667	4.21833333333	5.49583333333	This was done in a few minutes, and the Princess, stepping into the chariot with the Prince, was delighted to find her parrot again.
656	PERSON	Prince	chariot;parrot	delighted	be;step;find;do	6.17666666667	4.21833333333	5.49583333333	This was done in a few minutes, and the Princess, stepping into the chariot with the Prince, was delighted to find her parrot again.
657	PERSON	Prince	safety;mother	good	be;owe;alarm;reassure;conduct;tell	5.97692307692	4.26076923077	5.62615384615	She was rather alarmed, but the Prince reassured her, telling her it was the good Fairy to whom she owed so much, and who was now conducting her in safety to her mother.
657	PERSON	Fairy	safety;mother	good	be;owe;alarm;reassure;conduct;tell	5.97692307692	4.26076923077	5.62615384615	She was rather alarmed, but the Prince reassured her, telling her it was the good Fairy to whom she owed so much, and who was now conducting her in safety to her mother.
658	PERSON	Princess	shape;son;harpy;rage		be;overtake;devour;take;determine;fill	5.38	4.67909090909	5.48090909091	Immediately he took the shape of a harpy, and, filled with rage, was determined to devour his son, and even the Princess too, if only he could overtake them.
659	PERSON	Fairy	couple;speed;pursuit;wind	late;further;full;young;strong	baffle;set;raise;be;delay;start	5.768	4.662	5.43133333333	He set out at full speed; but he started too late, and was further delayed by a strong wind which the Fairy raised behind the young couple so as to baffle any pursuit.
660	PERSON	Fairy	nothing;loss;wizard;rage	magic	preserve;be;infuriate;warn;enter;arrive;marry	5.805	4.79875	5.54625	The Fairy entered with them, and warned the Queen that the Wizard King would shortly arrive, infuriated by his loss, and that nothing could preserve the Prince and Princess from his rage and magic unless they were actually married.
660	PERSON	Queen	nothing;loss;wizard;rage	magic	preserve;be;infuriate;warn;enter;arrive;marry	5.805	4.79875	5.54625	The Fairy entered with them, and warned the Queen that the Wizard King would shortly arrive, infuriated by his loss, and that nothing could preserve the Prince and Princess from his rage and magic unless they were actually married.
660	PERSON	King	nothing;loss;wizard;rage	magic	preserve;be;infuriate;warn;enter;arrive;marry	5.805	4.79875	5.54625	The Fairy entered with them, and warned the Queen that the Wizard King would shortly arrive, infuriated by his loss, and that nothing could preserve the Prince and Princess from his rage and magic unless they were actually married.
660	PERSON	Prince	nothing;loss;wizard;rage	magic	preserve;be;infuriate;warn;enter;arrive;marry	5.805	4.79875	5.54625	The Fairy entered with them, and warned the Queen that the Wizard King would shortly arrive, infuriated by his loss, and that nothing could preserve the Prince and Princess from his rage and magic unless they were actually married.
660	PERSON	Princess	nothing;loss;wizard;rage	magic	preserve;be;infuriate;warn;enter;arrive;marry	5.805	4.79875	5.54625	The Fairy entered with them, and warned the Queen that the Wizard King would shortly arrive, infuriated by his loss, and that nothing could preserve the Prince and Princess from his rage and magic unless they were actually married.
661	PERSON	Queen	spot;place;husband;wedding		inform;hasten;take	5.90666666667	4.15333333333	5.58777777778	The Queen hastened to inform the King her husband, and the wedding took place on the spot.
661	PERSON	the King	spot;place;husband;wedding		inform;hasten;take	5.90666666667	4.15333333333	5.58777777778	The Queen hastened to inform the King her husband, and the wedding took place on the spot.
662	PERSON	Princess	s;father;revenge;prison	cruel;senseless	be;attempt;lock;remove;have;fall;offend;order	4.725	4.17125	4.9875	He fell down senseless, and the Princess"s father, deeply offended at the cruel revenge which had been attempted, ordered him to be removed and locked up in prison.
663	PERSON	Prince	door;s;father;pardon;prison		implore;open;obtain;be	5.209	4.102	5.22	The Prince implored and obtained his father"s pardon, and the prison doors were opened.
664	PERSON	King	son;wizard;bird;form;air	unknown;cruel;wrong	fly;be;exclaim;do;forgive;see;have	5.81052631579	4.10315789474	5.51052631579	No sooner was this done than the Wizard King was seen in the air under the form of some unknown bird, exclaiming as he flew off that he would never forgive either his son or the Fairy the cruel wrong they had done him.
664	PERSON	Fairy	son;wizard;bird;form;air	unknown;cruel;wrong	fly;be;exclaim;do;forgive;see;have	5.81052631579	4.10315789474	5.51052631579	No sooner was this done than the Wizard King was seen in the air under the form of some unknown bird, exclaiming as he flew off that he would never forgive either his son or the Fairy the cruel wrong they had done him.
668	PERSON	Kletke				5.0	5.0	5.0	Kletke.
677	LOCATION	the pond	water;arm;nixy;wave	wet	drag;rise;dip;have;seize	5.658	3.72	5.752	He had hardly dipped them in the pond when the nixy rose up in the water, and seizing him in her wet arms she dragged him down with her under the waves.
679	PERSON	the witch	s;dream;power;wife	poor	be;happen;tell;have;help	5.55714285714	4.27642857143	5.36428571429	The poor wife told her all that had happened and how she had been told in a dream of the witch"s power to help her.
680	PERSON	the witch	home;s;hunter;wife	handsome	return;thank;give	6.277	4.371	5.825	The hunter"s wife gave the witch a handsome present, thanked her heartily, and returned home.
681	LOCATION	The pond	moonshine;s;hunter;wife	better	be;glitter;lay;have	5.82909090909	4.0	5.56454545455	The pond lay still and motionless, glittering in the moonshine, and the hunter"s wife was not a bit better off than she had been before.
682	LOCATION	the bank	woman;flute;moon	golden;next;old;full;mill-pond	go;counsel;play;lay	6.16769230769	3.94615384615	5.58307692308	The old woman counselled her to go to the mill-pond the next full moon and play upon a golden flute, and then to lay the flute on the bank.
683	LOCATION	the bank	eye;wife;joy;hunter;s;despair;husband;hope	full	see;snatch;stand;have;sink	5.82357142857	4.22785714286	5.45571428571	The hunter"s wife, who had stood on the bank full of joy and hope, sank into despair when she saw her husband snatched away again before her eyes.
684	LOCATION	the bank	woman;moon;spinning-wheel;time	golden;full;old;mill-pond;next	go;leave;spin;tell	5.73666666667	4.07666666667	5.2325	This time the old woman told her to go the next full moon to the mill-pond, and to spin there with a golden spinning-wheel, and then to leave the spinning-wheel on the bank.
685	LOCATION	the pond	head;neck;wife;hunter;s;moment;length	higher	fall;step;rise;get	5.78333333333	3.78916666667	5.44416666667	Immediately the head of the hunter rose up from the pond, getting higher and higher each moment, till at length he stepped on to the bank and fell on his wife"s neck.
685	LOCATION	the bank	head;neck;wife;hunter;s;moment;length	higher	fall;step;rise;get	5.78333333333	3.78916666667	5.44416666667	Immediately the head of the hunter rose up from the pond, getting higher and higher each moment, till at length he stepped on to the bank and fell on his wife"s neck.
692	PERSON	Kletke				5.0	5.0	5.0	Kletke.
693	LOCATION	the castle	mountain;apple-tree;apple;gold;top;glass;time;front;castle	golden;pure	be;make;stand;grow	6.05578947368	4.14947368421	5.67736842105	Once upon a time there was a Glass Mountain at the top of which stood a castle made of pure gold, and in front of the castle there grew an apple-tree on which there were golden apples.
694	LOCATION	the castle	stone;cellar;room;gold;wall;chest;round	beautiful;great;full;finest;rich;precious	be;stand	6.09294117647	4.02705882353	5.80823529412	She was as rich too as she was beautiful, for the cellars of the castle were full of precious stones, and great chests of the finest gold stood round the walls of all the rooms.
696	PERSON	Princess	glass;mountain	vain	wait;scale;have;sit	5.78	3.661	5.661	But all in vain, and for seven years the Princess had sat now and waited for some one to scale the Glass Mountain.
698	LOCATION	the summit	eagle;horse;apple-tree;eye;knight;s;moment;astonishment;wing	huge;mighty;other;sudden	do;hit;gaze;rise;reach;spread;gain;have	5.75136363636	4.19681818182	5.75318181818	All the other knights gazed in astonishment, for he had almost gained the summit, and in another moment he would have reached the apple-tree; but of a sudden a huge eagle rose up and spread its mighty wings, hitting as it did so the knight"s horse in the eye.
698	PERSON	the knight	eagle;horse;apple-tree;eye;knight;s;moment;astonishment;wing	huge;mighty;other;sudden	do;hit;gaze;rise;reach;spread;gain;have	5.75136363636	4.19681818182	5.75318181818	All the other knights gazed in astonishment, for he had almost gained the summit, and in another moment he would have reached the apple-tree; but of a sudden a huge eagle rose up and spread its mighty wings, hitting as it did so the knight"s horse in the eye.
701	LOCATION	the forest	hand;s;lynx;foot;claw;creature	sharp;own	go;catch;cut;fasten	5.54076923077	4.49538461538	5.38230769231	But first he went to the forest and caught a lynx, and cutting off the creature"s sharp claws, he fastened them on to his own hands and feet.
709	LOCATION	The door	beast;apple;dragon	great	be;guard;vanish;throw	5.64818181818	4.43	5.31363636364	The door was guarded by a great dragon, but as soon as he threw an apple at it, the beast vanished.
710	PERSON	Princess	courtyard;flower;retinue;tree;youth;moment;gate;balcony	beautiful;lovely;full;same;enchanted	open;perceive;sit	6.28944444444	4.29666666667	5.70666666667	At the same moment a gate opened, and the youth perceived a courtyard full of flowers and beautiful trees, and on a balcony sat the lovely enchanted Princess with her retinue.
718	PERSON	the King	loss;woman;sight;wife;comfort;heir;son;grief;birth;husband	beautiful;little;good;overwhelmed;only	die;be	5.8535	4.463	5.263	His first wife, a good and beautiful woman, died at the birth of her little son, and the King her husband was so overwhelmed with grief at her loss that his only comfort was in the sight of his heir.
719	PERSON	Alphege	baby;heart;moment		name;take	6.032	4.33	5.268	She named the baby Alphege, and from that moment took him to her heart.
720	PERSON	the King	feeling;care	jealous	conceal;take	5.215	4.19	5.69166666667	She took care however to conceal her jealous feelings from the King.
721	PERSON	Fairy	mountain;means;servant;length;stepson;friend	rid;old;trusty;faithful	control;devise;beg;send;get	5.315	4.23625	5.431875	At length she could control herself no longer, so she sent a trusty servant to her old and faithful friend the Fairy of the Mountain, to beg her to devise some means by which she might get rid of her stepson.
722	PERSON	Fairy	power;protection;anything;way	agreeable;own;young;greater;impossible	desire;reply;attempt;be	6.11533333333	4.32666666667	5.708	The Fairy replied that, much as she desired to be agreeable to the Queen in every way, it was impossible for her to attempt anything against the young Prince, who was under the protection of some greater Power than her own.
722	PERSON	Queen	power;protection;anything;way	agreeable;own;young;greater;impossible	desire;reply;attempt;be	6.11533333333	4.32666666667	5.708	The Fairy replied that, much as she desired to be agreeable to the Queen in every way, it was impossible for her to attempt anything against the young Prince, who was under the protection of some greater Power than her own.
722	PERSON	Prince	power;protection;anything;way	agreeable;own;young;greater;impossible	desire;reply;attempt;be	6.11533333333	4.32666666667	5.708	The Fairy replied that, much as she desired to be agreeable to the Queen in every way, it was impossible for her to attempt anything against the young Prince, who was under the protection of some greater Power than her own.
723	PERSON	Queen	effort;accident;attempt	unable;wicked	do;accomplish;be;make;get;know;fail	5.38411764706	4.23529411765	5.37882352941	The Wicked Queen knowing this made every attempt to get the Prince out of the country, but her efforts failed, till one day accident did what she was unable to accomplish.
723	PERSON	Prince	effort;accident;attempt	unable;wicked	do;accomplish;be;make;get;know;fail	5.38411764706	4.23529411765	5.37882352941	The Wicked Queen knowing this made every attempt to get the Prince out of the country, but her efforts failed, till one day accident did what she was unable to accomplish.
723	LOCATION	the country	effort;accident;attempt	unable;wicked	do;accomplish;be;make;get;know;fail	5.38411764706	4.23529411765	5.37882352941	The Wicked Queen knowing this made every attempt to get the Prince out of the country, but her efforts failed, till one day accident did what she was unable to accomplish.
724	PERSON	the King	hesitation;wife		be;consent;visit;entreat;allow;overrule	5.92	3.9475	5.3475	She entreated the King to allow the Prince to visit her, and after some hesitation which was overruled by his wife, he finally consented.
724	PERSON	Prince	hesitation;wife		be;consent;visit;entreat;allow;overrule	5.92	3.9475	5.3475	She entreated the King to allow the Prince to visit her, and after some hesitation which was overruled by his wife, he finally consented.
725	PERSON	Zayda	daughter;couple;governor;tutor;return;husband;care	only;excellent	appoint;be;love;do;separate;have;outgrow	6.23555555556	4.03722222222	5.75833333333	When he outgrew her care her husband was appointed as his tutor and governor, so that he had never been separated from this excellent couple, who loved him as tenderly as they did their only daughter Zayda, and were warmly loved by him in return.
726	PERSON	Prince	travels;retinue;couple	devoted;numerous;natural	be;set;accompany;attend;start	5.92454545455	4.09727272727	5.61454545455	When the Prince set forth on his travels it was but natural that this devoted couple should accompany him, and accordingly he started with them and attended by a numerous retinue.
729	PERSON	Prince	word;courtier;choice;news;home;effort	distressed;useless;sad	be;perplex;die;leave;bring;have;fall;go;vanish;find	5.01842105263	4.42526315789	5.19263157895	With these words he vanished, leaving the courtiers sadly perplexed; but as all their efforts to find the Prince were useless they had no choice but to go home, bringing with them the sad news, which so greatly distressed the King that he fell ill and died not long after.
729	PERSON	the King	word;courtier;choice;news;home;effort	distressed;useless;sad	be;perplex;die;leave;bring;have;fall;go;vanish;find	5.01842105263	4.42526315789	5.19263157895	With these words he vanished, leaving the courtiers sadly perplexed; but as all their efforts to find the Prince were useless they had no choice but to go home, bringing with them the sad news, which so greatly distressed the King that he fell ill and died not long after.
730	PERSON	the King	revolution;son	beloved	be;have;arise	6.008	4.351	5.636	Indeed, had the King her son not been deservedly beloved a revolution would certainly have arisen.
731	PERSON	Alphege	loss;death;daughter;governess;s;house;girl;husband	loveable;lovely;own;former;unfortunate	retire;continue;mourn;have;lose;grow	5.232	4.2535	5.116	Meantime the former governess of the unfortunate Alphege, who had lost her husband soon after the King"s death, retired to her own house with her daughter, who grew up a lovely and most loveable girl, and both continued to mourn the loss of their dear Prince.
731	PERSON	the King	loss;death;daughter;governess;s;house;girl;husband	loveable;lovely;own;former;unfortunate	retire;continue;mourn;have;lose;grow	5.232	4.2535	5.116	Meantime the former governess of the unfortunate Alphege, who had lost her husband soon after the King"s death, retired to her own house with her daughter, who grew up a lovely and most loveable girl, and both continued to mourn the loss of their dear Prince.
731	PERSON	Prince	loss;death;daughter;governess;s;house;girl;husband	loveable;lovely;own;former;unfortunate	retire;continue;mourn;have;lose;grow	5.232	4.2535	5.116	Meantime the former governess of the unfortunate Alphege, who had lost her husband soon after the King"s death, retired to her own house with her daughter, who grew up a lovely and most loveable girl, and both continued to mourn the loss of their dear Prince.
732	PERSON	King	youth;kingdom;pastime;hunting	favourite;young;noblest	be;indulge;attend;devote	6.134	3.969	5.803	The young King was devoted to hunting, and often indulged in his favourite pastime, attended by the noblest youths in his kingdom.
734	PERSON	the King	anyone;lady;monkey	such;piteous;unhappy	attempt;consent;make;cry;beg;leave;catch;seem	5.22333333333	4.286	5.10666666667	But the monkey made such piteous cries, and seemed so unhappy when anyone attempted to catch him, that the two ladies begged the King to leave him a little longer with them, to which he consented.
