PARAGRAPH NUMBER	ENTITY TYPE	ENTITY	CO-OCCURRING NOUNS	CO-OCCURRING ADJECTIVES	CO-OCCURRING VERBS	VALENCE	AROUSAL	DOMINANCE	SENTENCE
269	PERSON	Tam	wife;ll;fie;gentleman;bonnie;face;haste;spinning-wheel;rock;reel;_	spin-spin-spinning	go;cry;spoil;have;burn	5.22214285714	4.42642857143	4.96	cried the gentleman; "then, John, Tam, and Dick, fie, go haste and burn every rock, and reel, and spinning-wheel in the house, for I"ll not have my wife to spoil her bonnie face with _spin-spin-spinning_."
269	PERSON	Dick	wife;ll;fie;gentleman;bonnie;face;haste;spinning-wheel;rock;reel;_	spin-spin-spinning	go;cry;spoil;have;burn	5.22214285714	4.42642857143	4.96	cried the gentleman; "then, John, Tam, and Dick, fie, go haste and burn every rock, and reel, and spinning-wheel in the house, for I"ll not have my wife to spoil her bonnie face with _spin-spin-spinning_."
269	LOCATION	the house	wife;ll;fie;gentleman;bonnie;face;haste;spinning-wheel;rock;reel;_	spin-spin-spinning	go;cry;spoil;have;burn	5.22214285714	4.42642857143	4.96	cried the gentleman; "then, John, Tam, and Dick, fie, go haste and burn every rock, and reel, and spinning-wheel in the house, for I"ll not have my wife to spoil her bonnie face with _spin-spin-spinning_."
270	PERSON	the lady	gudeman;rest		live	7.27	3.6675	5.935	And so the lady lived happily with her gudeman all the rest of her days.
277	PERSON	James	sir		say	5.68	4.38	5.995	said Sir James.
278	LOCATION	Scotland	ee;commission;auld;arm;wha	surest;better;strongest	execute;have	5.3575	4.2575	5.51	The Black Douglas has the strongest arm an" the surest ee in auld Scotland; an" wha can execute my commission better than he?"
282	LOCATION	the pass	gorge;archer;way	hollow	conceal;finish	5.16714285714	3.92857142857	5.30571428571	This finished, he concealed his archers in a hollow way, near the gorge of the pass.
283	PERSON	Douglas	onset;sir;heat;dagger		kill	4.152	5.414	4.812	In the heat of the onset, Douglas killed Sir Thomas de Richmont with his dagger.
283	PERSON	Thomas de Richmont	onset;sir;heat;dagger		kill	4.152	5.414	4.812	In the heat of the onset, Douglas killed Sir Thomas de Richmont with his dagger.
284	PERSON	Cailon		last;black	be;kill;have;meet	5.068	4.21	5.24	Cailon was killed; he had met the Black Knight at last.
284	PERSON	Knight		last;black	be;kill;have;meet	5.068	4.21	5.24	Cailon was killed; he had met the Black Knight at last.
285	PERSON	James	sir;gascon;vaunt		cry	4.55666666667	4.92666666667	4.22333333333	"So much," cried Sir James, "for the vaunt of a Gascon!"
286	PERSON	Neville	man	discomfited	be;slay	4.74333333333	4.23	5.44333333333	Neville was slain, and his men utterly discomfited.
287	PERSON	James Douglas	sir;woman;pain;reappearance;rest;tent	much;old	be;retire;see;take;have;toil;surprise	5.635625	4.005625	5.27	Having retired one night to his tent to take some rest after so much pain and toil, Sir James Douglas was surprised by the reappearance of the old woman whom he had seen at Linthaughlee.
287	LOCATION	Linthaughlee	sir;woman;pain;reappearance;rest;tent	much;old	be;retire;see;take;have;toil;surprise	5.635625	4.005625	5.27	Having retired one night to his tent to take some rest after so much pain and toil, Sir James Douglas was surprised by the reappearance of the old woman whom he had seen at Linthaughlee.
290	PERSON	the woman	arrow		say;back;give	5.955	4.05	5.71333333333	"Give me back the arrows then," said the woman.
294	LOCATION	the floor	fragment;woman;scattering;arrow;tent	broken;old	go;depart	4.95555555556	4.00777777778	5.13666666667	The old woman then departed, scattering, as she went, the broken fragments of the arrows on the floor of the tent.
300	LOCATION	The hole	repair;spot;part;escape;fairy;tempest;wind	other;female;particular	be;injure;make;keep;mend;uncover;happen	5.44083333333	3.96666666667	5.63958333333	The hole in the roof, by which the female fairy made her escape, was mended, but could never be kept in repair, as a tempest of wind happened always once a year, which uncovered that particular spot, without injuring any other part of the roof.
300	LOCATION	the roof	repair;spot;part;escape;fairy;tempest;wind	other;female;particular	be;injure;make;keep;mend;uncover;happen	5.44083333333	3.96666666667	5.63958333333	The hole in the roof, by which the female fairy made her escape, was mended, but could never be kept in repair, as a tempest of wind happened always once a year, which uncovered that particular spot, without injuring any other part of the roof.
300	LOCATION	the roof	repair;spot;part;escape;fairy;tempest;wind	other;female;particular	be;injure;make;keep;mend;uncover;happen	5.44083333333	3.96666666667	5.63958333333	The hole in the roof, by which the female fairy made her escape, was mended, but could never be kept in repair, as a tempest of wind happened always once a year, which uncovered that particular spot, without injuring any other part of the roof.
302	PERSON	MICHAEL SCOTT				5.0	5.0	5.0	MICHAEL SCOTT.
303	PERSON	Michael	distance;head;piece;spot;place	middle;great;tail	leave;be;reach;find;go	5.65333333333	3.68	5.482	The distance was not very great; and on reaching the spot, he found the middle and tail piece in the place where Michael left them, but the head piece was gone.
304	PERSON	Michael Scott	degree;serpent;fit;request;indisposition;purpose;curiosity;warmth	severe;highest;wily;beneficial	be;intend;seize;fire;affirm;prefer;sleep;know;allow;cause	5.63625	4.31333333333	5.50083333333	Fired with curiosity to know the purpose for which the serpent was intended, the wily Michael Scott was immediately seized with a severe fit of indisposition, which caused him to prefer the request that he might be allowed to sleep beside the fire, the warmth of which, he affirmed, was in the highest degree beneficial to him.
304	LOCATION	the fire	degree;serpent;fit;request;indisposition;purpose;curiosity;warmth	severe;highest;wily;beneficial	be;intend;seize;fire;affirm;prefer;sleep;know;allow;cause	5.63625	4.31333333333	5.50083333333	Fired with curiosity to know the purpose for which the serpent was intended, the wily Michael Scott was immediately seized with a severe fit of indisposition, which caused him to prefer the request that he might be allowed to sleep beside the fire, the warmth of which, he affirmed, was in the highest degree beneficial to him.
308	PERSON	Michael Scott	fairy;point;workman;work;traveller;damage;community;s;part;fortrose;operation;class	most;great;wonderful;commercial	demolish;show;exploit;leave;see;sustain;order	5.30181818182	4.26636363636	5.555	Seeing the great damage the commercial class of the community would sustain from the operation, he ordered the workmen to demolish the most part of their work; leaving, however, the point of Fortrose to show the traveller to this day the wonderful exploit of Michael Scott"s fairies.
310	PERSON	Michael Scott	notice;part;life;anecdote	latter	recite;close	5.705	3.78375	5.615	We shall close our notice of Michael Scott by reciting one anecdote of him in the latter part of his life.
316	LOCATION	the loch	course;despair;minister;home;fairy;shriek	unhappy	utter;plunge;resume	4.82090909091	4.44	5.00636363636	On this the unhappy fairy uttered a shriek of despair, plunged headlong into the loch, and the minister resumed his course to his home.
318	PERSON	MERMAN	fisherman			5.42	4.06	5.47	THE FISHERMAN AND THE MERMAN.
319	LOCATION	the earth	abode;garb;sea;skin;merwoman;inhabitant;merman;man	individual;hapless	be;enable;ascend;visit;lose;become;possess	5.53052631579	3.82052631579	5.36263157895	Unfortunately, however, each merman or merwoman possesses but one skin, enabling the individual to ascend the seas, and if, on visiting the abode of man, the garb be lost, the hapless being must unavoidably become an inhabitant of the earth.
320	PERSON	the man	neck;means;skin;request;space;contract;son;mantle;skeo;part;place;seal;care	green;ethereal	fulfil;be;land;repair;afford;revisit;spread;deposit;grasp;commit;comply	5.86888888889	3.66148148148	5.73555555556	The request being complied with, the man grasped the neck of the seal, and committing himself to her care, she landed him safely at Acres Gio in Papa Stour; from which place he immediately repaired to a skeo at Hamna Voe, where the skin was deposited, and honourably fulfilled his part of the contract, by affording Gioga the means whereby her son could again revisit the ethereal space over which the sea spread its green mantle.
320	LOCATION	Acres Gio	neck;means;skin;request;space;contract;son;mantle;skeo;part;place;seal;care	green;ethereal	fulfil;be;land;repair;afford;revisit;spread;deposit;grasp;commit;comply	5.86888888889	3.66148148148	5.73555555556	The request being complied with, the man grasped the neck of the seal, and committing himself to her care, she landed him safely at Acres Gio in Papa Stour; from which place he immediately repaired to a skeo at Hamna Voe, where the skin was deposited, and honourably fulfilled his part of the contract, by affording Gioga the means whereby her son could again revisit the ethereal space over which the sea spread its green mantle.
320	LOCATION	Papa Stour	neck;means;skin;request;space;contract;son;mantle;skeo;part;place;seal;care	green;ethereal	fulfil;be;land;repair;afford;revisit;spread;deposit;grasp;commit;comply	5.86888888889	3.66148148148	5.73555555556	The request being complied with, the man grasped the neck of the seal, and committing himself to her care, she landed him safely at Acres Gio in Papa Stour; from which place he immediately repaired to a skeo at Hamna Voe, where the skin was deposited, and honourably fulfilled his part of the contract, by affording Gioga the means whereby her son could again revisit the ethereal space over which the sea spread its green mantle.
320	LOCATION	Hamna Voe	neck;means;skin;request;space;contract;son;mantle;skeo;part;place;seal;care	green;ethereal	fulfil;be;land;repair;afford;revisit;spread;deposit;grasp;commit;comply	5.86888888889	3.66148148148	5.73555555556	The request being complied with, the man grasped the neck of the seal, and committing himself to her care, she landed him safely at Acres Gio in Papa Stour; from which place he immediately repaired to a skeo at Hamna Voe, where the skin was deposited, and honourably fulfilled his part of the contract, by affording Gioga the means whereby her son could again revisit the ethereal space over which the sea spread its green mantle.
320	PERSON	Gioga	neck;means;skin;request;space;contract;son;mantle;skeo;part;place;seal;care	green;ethereal	fulfil;be;land;repair;afford;revisit;spread;deposit;grasp;commit;comply	5.86888888889	3.66148148148	5.73555555556	The request being complied with, the man grasped the neck of the seal, and committing himself to her care, she landed him safely at Acres Gio in Papa Stour; from which place he immediately repaired to a skeo at Hamna Voe, where the skin was deposited, and honourably fulfilled his part of the contract, by affording Gioga the means whereby her son could again revisit the ethereal space over which the sea spread its green mantle.
320	LOCATION	the sea	neck;means;skin;request;space;contract;son;mantle;skeo;part;place;seal;care	green;ethereal	fulfil;be;land;repair;afford;revisit;spread;deposit;grasp;commit;comply	5.86888888889	3.66148148148	5.73555555556	The request being complied with, the man grasped the neck of the seal, and committing himself to her care, she landed him safely at Acres Gio in Papa Stour; from which place he immediately repaired to a skeo at Hamna Voe, where the skin was deposited, and honourably fulfilled his part of the contract, by affording Gioga the means whereby her son could again revisit the ethereal space over which the sea spread its green mantle.
323	LOCATION	Colzean	ancestor;co;marquis;title;country;s;o;cove;proprietor;rock;lairds;yore;name		be;bestow;know	5.7975	3.7825	5.46625	In the days of yore, the proprietors of Colzean, in Ayrshire (ancestors of the Marquis of Ailsa), were known in that country by the title of Lairds o" Co", a name bestowed on Colzean from some co"s (or coves) in the rock beneath the castle.
323	LOCATION	Ayrshire	ancestor;co;marquis;title;country;s;o;cove;proprietor;rock;lairds;yore;name		be;bestow;know	5.7975	3.7825	5.46625	In the days of yore, the proprietors of Colzean, in Ayrshire (ancestors of the Marquis of Ailsa), were known in that country by the title of Lairds o" Co", a name bestowed on Colzean from some co"s (or coves) in the rock beneath the castle.
323	LOCATION	Ailsa	ancestor;co;marquis;title;country;s;o;cove;proprietor;rock;lairds;yore;name		be;bestow;know	5.7975	3.7825	5.46625	In the days of yore, the proprietors of Colzean, in Ayrshire (ancestors of the Marquis of Ailsa), were known in that country by the title of Lairds o" Co", a name bestowed on Colzean from some co"s (or coves) in the rock beneath the castle.
323	LOCATION	the castle	ancestor;co;marquis;title;country;s;o;cove;proprietor;rock;lairds;yore;name		be;bestow;know	5.7975	3.7825	5.46625	In the days of yore, the proprietors of Colzean, in Ayrshire (ancestors of the Marquis of Ailsa), were known in that country by the title of Lairds o" Co", a name bestowed on Colzean from some co"s (or coves) in the rock beneath the castle.
327	PERSON	Laird	co;o			5.0	5.0	5.0	"Laird o" Co",
330	PERSON	the boy	shoulder;gate;time;spot;prison	own;short	emerge;set;mount;say;have;meet;cause	5.26333333333	3.848	5.34333333333	On emerging from prison, the boy caused him to mount on his shoulders, and in a short time set him down at his own gate, on the very spot where they had formerly met, saying--
339	LOCATION	Spurzheim	perseverance;head;talent;cloak;disciple;peculiarity;sagacity;battle;horsemanship;rider;size	last;incomparable;hard;same;extraordinary;indicative;small;green	be;fate;cover;discover;suspect;wear;have;learn;distinguish	5.54576923077	4.18038461538	5.35230769231	Its hard- fated rider still wears the same green cloak which covered him in his last battle; and he is particularly distinguished by the small size of his head, a peculiarity which, we suspect, the learned disciples of Spurzheim have never yet had the sagacity to discover as indicative of an extraordinary talent and incomparable perseverance in horsemanship.
343	LOCATION	Iona	alto;relievo;figure;piety;point;island;horseback;motive;curiosity;occasion;guide;fact	many;above;sacred;such	be;remember;relate;visit;see;have;sculpture	5.91095238095	4.01238095238	5.55047619048	Those who from motives of piety or curiosity have visited the sacred island of Iona, must remember to have seen the guide point out the tomb of Ewen, with his figure on horseback, very elegantly sculptured in alto- relievo, and many of the above facts are on such occasions related.
343	LOCATION	the tomb	alto;relievo;figure;piety;point;island;horseback;motive;curiosity;occasion;guide;fact	many;above;sacred;such	be;remember;relate;visit;see;have;sculpture	5.91095238095	4.01238095238	5.55047619048	Those who from motives of piety or curiosity have visited the sacred island of Iona, must remember to have seen the guide point out the tomb of Ewen, with his figure on horseback, very elegantly sculptured in alto- relievo, and many of the above facts are on such occasions related.
343	PERSON	Ewen	alto;relievo;figure;piety;point;island;horseback;motive;curiosity;occasion;guide;fact	many;above;sacred;such	be;remember;relate;visit;see;have;sculpture	5.91095238095	4.01238095238	5.55047619048	Those who from motives of piety or curiosity have visited the sacred island of Iona, must remember to have seen the guide point out the tomb of Ewen, with his figure on horseback, very elegantly sculptured in alto- relievo, and many of the above facts are on such occasions related.
346	PERSON	Jock	ll;mind;quo			5.85	5.025	5.545	"I"ll mind that again," quo" Jock.
347	PERSON	Jock	ll;mind;quo;weel			5.85	5.025	5.545	"Weel," quo" Jock, "I"ll mind that again."
348	PERSON	Jock	ll;mind;quo			5.85	5.025	5.545	"I"ll mind that again," quo" Jock.
349	PERSON	Jock	ll;mind;quo			5.85	5.025	5.545	"I"ll mind that again," quo" Jock.
350	PERSON	Jock	himsel;s;bee;skep;tak	hard	hide;bicker;doun	4.55666666667	4.68	4.87	Jock tak"s doun the stair as hard as he could bicker, and hides himsel" amang the bees" skeps.
350	LOCATION	the stair	himsel;s;bee;skep;tak	hard	hide;bicker;doun	4.55666666667	4.68	4.87	Jock tak"s doun the stair as hard as he could bicker, and hides himsel" amang the bees" skeps.
351	PERSON	Jock	fa;plaid;bee;couldna		be;get;burn;drown;let;tie	5.14909090909	4.21272727273	4.93363636364	So they let a" fa" in the burn; and Jock, being tied in the plaid, couldna get out; so he and the bees were a" drowned thegither.
354	PERSON	COLUMBA	saint			6.4	3.48	5.82	SAINT COLUMBA.
355	PERSON	Columba	exertion;name;country;son;eloquence;inhabitant;priesthood;man	ancient;powerful;principal	dissuade;be;make;hear;second	5.84882352941	3.80823529412	5.60882352941	The ancient priesthood made every exertion to dissuade the inhabitants from hearing the powerful eloquence of Columba, and in this they were seconded by the principal man then in that country, whose name was Donald, a son of Connal.
355	PERSON	Donald	exertion;name;country;son;eloquence;inhabitant;priesthood;man	ancient;powerful;principal	dissuade;be;make;hear;second	5.84882352941	3.80823529412	5.60882352941	The ancient priesthood made every exertion to dissuade the inhabitants from hearing the powerful eloquence of Columba, and in this they were seconded by the principal man then in that country, whose name was Donald, a son of Connal.
356	PERSON	Columba	life;refuge;world;aid;boat;man	inhospitable;holy	depart;prepare;terminate;warn;take;force	5.11133333333	4.47466666667	5.146	He also, with the aid of the Druids, forced Columba to take refuge in his boat, and the holy man departed for Iona, after warning the inhospitable Caledonian to prepare for another world, as his life would soon terminate.
366	LOCATION	Bogandoran	ghost;force;resistance;course;courage;stout;consequence;party	prudent	be;handle;give;ply;renew;pick;think	5.64722222222	4.45944444444	5.45333333333	Picking up renewed courage in consequence, he plied the ghost with renewed force, and after a stout resistance, in the course of which both parties were seriously handled, the ghost of Bogandoran thought it prudent to give up the night.
367	LOCATION	Bogandoran	gable;house;attitude;eminence;friend;view	large;threatening;old;adjacent	put;advance;present;fight	5.5	4.46461538462	5.56692307692	who presented himself to his view on the adjacent eminence but his old friend of Bogandoran, advancing as large as the gable of a house, and putting himself in the most threatening and fighting attitudes.
374	LOCATION	the country	character		explain;proceed	5.8475	3.8725	6.58	She then proceeded to explain to him the character of the country.
375	LOCATION	the castle	king;queen;question;speech;earth;lord;castle;silence	strict;yonder;middle	be;account;bring;ask;say;observe;take;enter;answer	5.66066666667	4.13	5.771	The lord of the castle is king of the country, and I am his queen; and when we enter yonder castle, you must observe strict silence, and answer no question that is asked you, and I will account for your silence by saying I took your speech when I brought you from middle earth."
375	LOCATION	the country	king;queen;question;speech;earth;lord;castle;silence	strict;yonder;middle	be;account;bring;ask;say;observe;take;enter;answer	5.66066666667	4.13	5.771	The lord of the castle is king of the country, and I am his queen; and when we enter yonder castle, you must observe strict silence, and answer no question that is asked you, and I will account for your silence by saying I took your speech when I brought you from middle earth."
376	LOCATION	the castle	lord;midst;scene;prince	great;feudal;festive	instruct;journey;have;enter;become;find	6.07352941176	4.13705882353	5.90470588235	Having thus instructed him, they journeyed on to the castle, and, entering by the kitchen, found themselves in the midst of such a festive scene as might become the mansion of a great feudal lord or prince.
376	LOCATION	the kitchen	lord;midst;scene;prince	great;feudal;festive	instruct;journey;have;enter;become;find	6.07352941176	4.13705882353	5.90470588235	Having thus instructed him, they journeyed on to the castle, and, entering by the kitchen, found themselves in the midst of such a festive scene as might become the mansion of a great feudal lord or prince.
376	LOCATION	the mansion	lord;midst;scene;prince	great;feudal;festive	instruct;journey;have;enter;become;find	6.07352941176	4.13705882353	5.90470588235	Having thus instructed him, they journeyed on to the castle, and, entering by the kitchen, found themselves in the midst of such a festive scene as might become the mansion of a great feudal lord or prince.
377	PERSON	the queen	country;period	own;short	seem;return;bid;prepare;speak	5.46166666667	3.92666666667	5.61666666667	After a period, however, which seemed to him a very short one, the queen spoke with him apart, and bade him prepare to return to his own country.
378	PERSON	the queen		long	be;say;think;have	6.23	4.036	6.128	"Now," said the queen, "how long think you that you have been here?"
379	PERSON	Thomas	certe;lady	fair	answer	6.282	3.752	5.834	"Certes, fair lady," answered Thomas, "not above these seven days."
381	PERSON	the lady	nothing;credit;discourse;remonstrance;prophet	sure	be;turn;say;gain;pass;disregard;come	5.634375	3.995	5.63875	But all his remonstrances were disregarded by the lady; and Thomas the Rhymer, whenever the discourse turned on the future, gained the credit of a prophet whether he would or not, for he could say nothing but what was sure to come to pass.
381	PERSON	Thomas the Rhymer	nothing;credit;discourse;remonstrance;prophet	sure	be;turn;say;gain;pass;disregard;come	5.634375	3.995	5.63875	But all his remonstrances were disregarded by the lady; and Thomas the Rhymer, whenever the discourse turned on the future, gained the credit of a prophet whether he would or not, for he could say nothing but what was sure to come to pass.
382	LOCATION	the forest	fate;prophet;summons;individual;board;hind;prodigy;hart;mankind	mixed	accompany;acknowledge;rise;see;choose;have;show	5.79294117647	3.90117647059	5.62176470588	The prophet instantly rose from the board, and acknowledging the prodigy as the summons of his fate, he accompanied the hart and hind into the forest, and though occasionally seen by individuals to whom he has chosen to show himself, he has never again mixed familiarly with mankind.
393	LOCATION	the sea	destination;guide;precipice	stupendous	have;reach;tell;overhang	5.761	3.849	5.476	On reaching a stupendous precipice which overhung the sea, his guide told him they had now reached their destination.
403	PERSON	CRAIG	fairy;merlin;s			5.855	5.02	5.69	THE FAIRIES OF MERLIN"S CRAIG.
404	PERSON	The farmer	credulity;cart;superstition;home;divot;_	anxious;such;idle	order;cure;take;laugh;fetch;_	5.6875	4.57916666667	5.66916666667	The farmer laughed at his credulity, and, anxious to cure him of such idle superstition, ordered him to take a cart and fetch home the _divots_ immediately.
405	PERSON	John	house;stoup;hand;consequence;s;master;nothing;home;anniversary;milk-stoup;milk;_	small;many;unfortunate	do;forget;be;work;reach;walk;leave;hear;have;happen	5.67242424242	3.7596969697	5.63393939394	Nothing happened to him in consequence till that day twelve months, when he left his master"s work at the usual hour in the evening, with a small _stoup_ of milk in his hand, but he did not reach home, nor was he ever heard of for years (I have forgotten how many), when, upon the anniversary of that unfortunate day, John walked into his house at the usual hour, with the milk-stoup in his hand.
406	PERSON	Merlin	sun;s;mile;horizon;way		be;observe;pass;walk	5.84090909091	3.99545454545	5.20545454545	He was also observed to walk a mile out of his way rather than pass Merlin"s Craig when the sun was below the horizon.
406	PERSON	Craig	sun;s;mile;horizon;way		be;observe;pass;walk	5.84090909091	3.99545454545	5.20545454545	He was also observed to walk a mile out of his way rather than pass Merlin"s Craig when the sun was below the horizon.
409	PERSON	RORY MACGILLIVRAY				5.0	5.0	5.0	RORY MACGILLIVRAY.
410	PERSON	the fairy	ceremony;circumstance;effect;mourning;relative;dominion;entry;plan;friend;man	wise	be;calculate;deliver;learn;prescribe;discover;resort;suppose;have;lose;rescue	5.66066666667	4.153	5.64933333333	All the prescribed ceremonies calculated to rescue him from the fairy dominion were resorted to by his mourning relatives without effect, and Rory was supposed lost for ever, when a "wise man" of the day having learned the circumstance, discovered to his friends a plan by which they might deliver him at the end of twelve months from his entry.
410	PERSON	Rory	ceremony;circumstance;effect;mourning;relative;dominion;entry;plan;friend;man	wise	be;calculate;deliver;learn;prescribe;discover;resort;suppose;have;lose;rescue	5.66066666667	4.153	5.64933333333	All the prescribed ceremonies calculated to rescue him from the fairy dominion were resorted to by his mourning relatives without effect, and Rory was supposed lost for ever, when a "wise man" of the day having learned the circumstance, discovered to his friends a plan by which they might deliver him at the end of twelve months from his entry.
412	LOCATION	Rowan Cross	confidence;practice;length;experiment;entreaty;virtue;scruple;_;result		put;be;agree;overcome	6.12909090909	3.92818181818	5.90636363636	Their entreaties, together with his confidence in the virtues of the _Rowan Cross_, overcame his scruples, and he at length agreed to put the experiment in practice, whatever the result might be.
413	LOCATION	the house	babe;stot;twelvemonth;brother;length;friend;home;reel;calf	single;new-born;overjoyed	do;get;dance;travel;convince;have;believe;grow	6.16041666667	4.05375	5.89458333333	Nor would he have believed his overjoyed friends when his brother at length got him home, did not the calves, now grown into stots, and the new-born babes, now travelling the house, at length convince him that in his single reel he had danced for a twelvemonth and a day.
430	LOCATION	the land	plunge;centre;tree;swell;curve;tide;flood;fisherman;pellock;branch;woody;swift;roll;wind;salmon	observable;experienced;silent;gentle;green;abundant	be;droop;touch;come;tell;fill	5.87357142857	3.89535714286	5.46178571429	The tide, too, was coming with that swift and silent swell observable when the wind is gentle; the woody curves along the land were filling with the flood, till it touched the green branches of the drooping trees; while in the centre current the roll and the plunge of a thousand pellocks told to the experienced fisherman that salmon were abundant.
431	LOCATION	the shore	shallop;side		push;stand	5.32666666667	3.54666666667	5.25666666667	We pushed our shallop to the shore, and soon stood at their side.
432	PERSON	Mark Macmoran	sink;hound;creek;sail;whisper;granddaughter;ship;spectre;tale;person;haunted;something;quicksand;fear;mariner;bark;cavern	awful;true;full;old	be;s;sail;see;haunt;say;hear;know;have	5.58857142857	3.98	5.38880952381	"This is old Mark Macmoran the mariner, with his granddaughter Barbara," said Richard Faulder, in a whisper that had something of fear in it; "he knows every creek and cavern and quicksand in Solway; has seen the Spectre Hound that haunts the Isle of Man; has heard him bark, and at every bark has seen a ship sink; and he has seen, too, the Haunted Ships in full sail; and, if all tales be true, he has sailed in them himself;--he"s an awful person."
432	PERSON	Barbara	sink;hound;creek;sail;whisper;granddaughter;ship;spectre;tale;person;haunted;something;quicksand;fear;mariner;bark;cavern	awful;true;full;old	be;s;sail;see;haunt;say;hear;know;have	5.58857142857	3.98	5.38880952381	"This is old Mark Macmoran the mariner, with his granddaughter Barbara," said Richard Faulder, in a whisper that had something of fear in it; "he knows every creek and cavern and quicksand in Solway; has seen the Spectre Hound that haunts the Isle of Man; has heard him bark, and at every bark has seen a ship sink; and he has seen, too, the Haunted Ships in full sail; and, if all tales be true, he has sailed in them himself;--he"s an awful person."
432	PERSON	Richard Faulder	sink;hound;creek;sail;whisper;granddaughter;ship;spectre;tale;person;haunted;something;quicksand;fear;mariner;bark;cavern	awful;true;full;old	be;s;sail;see;haunt;say;hear;know;have	5.58857142857	3.98	5.38880952381	"This is old Mark Macmoran the mariner, with his granddaughter Barbara," said Richard Faulder, in a whisper that had something of fear in it; "he knows every creek and cavern and quicksand in Solway; has seen the Spectre Hound that haunts the Isle of Man; has heard him bark, and at every bark has seen a ship sink; and he has seen, too, the Haunted Ships in full sail; and, if all tales be true, he has sailed in them himself;--he"s an awful person."
432	LOCATION	Solway	sink;hound;creek;sail;whisper;granddaughter;ship;spectre;tale;person;haunted;something;quicksand;fear;mariner;bark;cavern	awful;true;full;old	be;s;sail;see;haunt;say;hear;know;have	5.58857142857	3.98	5.38880952381	"This is old Mark Macmoran the mariner, with his granddaughter Barbara," said Richard Faulder, in a whisper that had something of fear in it; "he knows every creek and cavern and quicksand in Solway; has seen the Spectre Hound that haunts the Isle of Man; has heard him bark, and at every bark has seen a ship sink; and he has seen, too, the Haunted Ships in full sail; and, if all tales be true, he has sailed in them himself;--he"s an awful person."
438	LOCATION	the cliff	mariner;station;shallop;descendant	old	push;resume	4.9175	3.87375	4.71	We pushed back our shallop, and resumed our station on the cliff beside the old mariner and his descendant.
439	PERSON	the man	woe		come;nigh	4.81333333333	4.21333333333	5.1	Woe to the man who comes nigh them!"
442	LOCATION	Carsethorn	celerity;sandbank;career;obstruction;water-fowl;navigator;ship	many;desperate;deep	be;wreck;arrest;expect;have;pass	5.03357142857	4.50357142857	4.99857142857	The deep sandbank of Carsethorn was expected to arrest the career of these desperate navigators; but they passed, with the celerity of water-fowl, over an obstruction which had wrecked many pretty ships.
444	PERSON	Bonnily	blow;dyke-water;ll;slipper;brandy;health;blast;wine	rife;left-foot;strong;red	be;sail;drink;wreck	5.46	4.14764705882	5.6	Bonnily and bravely they sail away there, but before the blast blows by they"ll be wrecked; and red wine and strong brandy will be as rife as dyke-water, and we"ll drink the health of bonnie Bell Blackness out of her left-foot slipper."
444	PERSON	Bell Blackness	blow;dyke-water;ll;slipper;brandy;health;blast;wine	rife;left-foot;strong;red	be;sail;drink;wreck	5.46	4.14764705882	5.6	Bonnily and bravely they sail away there, but before the blast blows by they"ll be wrecked; and red wine and strong brandy will be as rife as dyke-water, and we"ll drink the health of bonnie Bell Blackness out of her left-foot slipper."
446	PERSON	blythe goodman	laugh;sight;time	own;grave	aye;try;see;make;have	5.855	4.08	5.8825	My own blythe goodman had seen sights that made him grave enough at times, though he aye tried to laugh them away.
447	LOCATION	the door	hearth-flame;gleam;inside;window;keyhole;glimmer;cottage;dame	old	totter;be;see;secure	5.94272727273	3.74818181818	5.85090909091	And away the old dame tottered to her cottage, secured the door on the inside, and soon the hearth-flame was seen to glimmer and gleam through the keyhole and window.
448	PERSON	the lad	cheese;stone;ll;s;speech;kirtle;warrant	new;safe;old	sober;reckon;make	5.585625	4.299375	5.71375	But I"ll warrant it sobered the lad"s speech; and he never reckoned himself safe till he made old Moll the present of a new kirtle and a stone of cheese."
448	PERSON	Moll	cheese;stone;ll;s;speech;kirtle;warrant	new;safe;old	sober;reckon;make	5.585625	4.299375	5.71375	But I"ll warrant it sobered the lad"s speech; and he never reckoned himself safe till he made old Moll the present of a new kirtle and a stone of cheese."
450	PERSON	Laird Macharg	plot;flower;love;fragrance;wife;festival;elf;hulk;water;leaf;contrivance;sea;mirth;fairy;man	certain;old;green;weel-faured;such	hinder;be;accomplish;haunt;keep;sunder;fall;go	6.08935483871	4.37451612903	5.62451612903	So ye"ll no hinder certain water elves and sea fairies, who sometimes keep festival and summer mirth in these old haunted hulks, from falling in love with the weel-faured wife of Laird Macharg; and to their plots and contrivances they went how they might accomplish to sunder man and wife; and sundering such a man and such a wife was like sundering the green leaf from the summer, or the fragrance from the flower.
453	LOCATION	the door	sound;rush;good-wife;drink;horse;to-night;mid-hour;cummer;s;knave;foot;bairn;voice;rider	heavy;hot	be;accompany;knock;mount;say;leap;hear;expect;come	5.51366666667	4.201	5.488	"Near the mid-hour of the night the rush of a horse"s feet was heard, and the sound of a rider leaping from its back, and a heavy knock came to the door, accompanied by a voice, saying, "The cummer drink"s hot, and the knave bairn is expected at Laird Laurie"s to-night; sae mount, good-wife, and come."
454	PERSON	Sandie	skirt;hood;man		fetch	5.366	4.324	5.352	Now, Sandie, my man, fetch me my skirt and hood."
